Nama User,Ulasan,Rating,Tanggal,Likes,Versi App
Pengguna Google,tabah di ribet jan daptar nya gak bisa pakei nomor hp,1,2023-07-31 15:47:56,0,9.91.0-release.0
Pengguna Google,"Sejak penggantian logo akun saya di tanggungkan padahal saya TIDAK pernah posting apapun sejak bikin akun tersebut!!! Baru ajukan banding, langsung dapat email dalam kurang dari 1 detik akun akan di tutup secara permanen. Minta banding apaan kalo akhir nya pake system otomatis. Sekarang saya gk bisa liat tweet yang saya ikut.",1,2023-07-31 15:47:21,72,10.0.0-release.0
Pengguna Google,Yang terbaik,5,2023-07-31 15:46:01,0,9.96.0-release.0
Pengguna Google,Twitter berubah menjadi X,5,2023-07-31 15:44:04,0,10.0.0-release.0
Pengguna Google,Updatean bukannya makin bagus malah makin jelek,1,2023-07-31 15:43:42,0,10.0.0-release.0
Pengguna Google,Bagus sekali Aplikasi nya,5,2023-07-31 15:41:08,0,10.0.0-release.0
Pengguna Google,Buruk semenjak ganti pengembang ni kek apk mati gak di urus buat nyari akun temen aja ada masalah gak bisa nyari Vidio yang di post susah dan gak bisa di lihat load lama makin leg sinyal dan aneh semenjak di pegang X crop jadi jelek buset dah jual aja Twitter ke FB,1,2023-07-31 15:39:47,0,9.76.0-release.0
Pengguna Google,i don't like logos ×,1,2023-07-31 15:38:56,0,10.0.0-release.0
Pengguna Google,baru mau mendaftar malah ngak bisa terdaftar aneh bangett,1,2023-07-31 15:36:57,0,
Pengguna Google,Sebagai seorang yang pingin punya banyak wawasan tentang sex disini edukasinya,5,2023-07-31 15:35:53,0,9.98.0-release.0
Pengguna Google,tai bgt semenjak update jelek bgt njir,1,2023-07-31 15:35:20,0,9.98.0-release.0
Pengguna Google,TRASH,1,2023-07-31 15:35:01,0,
Pengguna Google,Mkin sering nge bug dhla,1,2023-07-31 15:32:45,0,10.0.0-release.0
Pengguna Google,Gk bisa login,1,2023-07-31 15:22:46,0,10.0.0-release.0
Pengguna Google,🏳,1,2023-07-31 15:19:18,0,10.0.0-release.0
Pengguna Google,I hope the twitter logo returns to the old logo.,2,2023-07-31 15:10:14,0,10.0.0-release.0
Pengguna Google,Twiter ku sekarang ga bisa dibuka gara2 update wkw,1,2023-07-31 15:09:37,0,10.0.0-release.0
Pengguna Google,dahh lah gj ni app,1,2023-07-31 15:07:51,0,
Pengguna Google,"Jelek, mending threads",1,2023-07-31 15:01:45,0,
Pengguna Google,semua harus berbayar,1,2023-07-31 14:56:18,0,10.0.0-release.0
Pengguna Google,Jadi aneh.,1,2023-07-31 14:54:42,0,10.0.0-release.0
Pengguna Google,Elon musk has to be banned from any social media development,1,2023-07-31 14:53:27,0,10.0.0-release.0
Pengguna Google,Mau nonton video lainnya ndak bisa diputar. Perbarui bagian putar video.,2,2023-07-31 14:51:03,1,10.0.0-release.0
Pengguna Google,Elon kek bocah buper anjir udah bener bener logo twitter gambar burung malah di ganti yg laen hadeh,1,2023-07-31 14:47:54,0,10.0.0-release.0
Pengguna Google,Boleh juga nih apk😋,5,2023-07-31 14:47:27,0,10.0.0-release.0
Pengguna Google,Elon ribet ajg,2,2023-07-31 14:47:04,0,9.91.0-release.0
Pengguna Google,Anjay lemot,1,2023-07-31 14:45:33,0,
Pengguna Google,Elon kntl,1,2023-07-31 14:41:30,0,10.0.0-release.0
Pengguna Google,"Keren sih aplikasinya, tapi masalahnya cuma satu pas saat memutar Vidio itu kadang berhenti sendiri dan keluar dari aplikasinya , jadi mohon di perbaiki lgi yhhh🙏🙏",5,2023-07-31 14:36:45,0,
Pengguna Google,Tolol,1,2023-07-31 14:27:30,0,10.0.0-release.0
Pengguna Google,"Kok kenapa waktu mencari username tidak bisa ? Sering kesalahan teknis, sudah dua minggu lebih, solusinya apa ? Ketika ingin mencari berita terbarupun tidak bisa how sucks",3,2023-07-31 14:24:06,6,10.0.0-release.0
Pengguna Google,fakyu men,1,2023-07-31 14:23:51,0,10.0.0-release.0
Pengguna Google,ga asik lo elon,5,2023-07-31 14:16:19,0,9.76.0-release.0
Pengguna Google,makin di update makin jelek app nya,1,2023-07-31 14:13:14,0,9.98.0-release.0
Pengguna Google,apk bokeb ajg,3,2023-07-31 14:09:18,0,
Pengguna Google,Nggak suka sama logo baru Twitter malah jadi X kembalikan burung kutilang Twitter,3,2023-07-31 14:02:24,0,
Pengguna Google,Lumayan,5,2023-07-31 13:45:37,0,10.0.0-release.0
Pengguna Google,Napa lo nya di ganti brok?????,3,2023-07-31 13:44:49,0,9.97.0-release.0
Pengguna Google,Mantap,5,2023-07-31 13:44:21,0,9.94.0-release.0
Pengguna Google,makin lama makin gajelas,1,2023-07-31 13:42:44,0,10.0.0-release.0
Pengguna Google,Sgt bagus dan berguna,5,2023-07-31 13:41:41,0,
Pengguna Google,"I'm sorry, why can't my cellphone number be entered on Twitter",2,2023-07-31 13:40:55,12,10.0.0-release.0
Pengguna Google,Goodbye X,1,2023-07-31 13:33:05,0,10.0.0-release.0
Pengguna Google,Kembalikan twitter yg lama....,1,2023-07-31 13:27:58,0,9.98.0-release.0
Pengguna Google,SANGAT BAIK,5,2023-07-31 13:25:08,0,
Pengguna Google,Zionis,3,2023-07-31 13:24:07,60,9.98.0-release.0
Pengguna Google,"since elon musk is holding it, i don't like it, everything is really not twitter",1,2023-07-31 13:21:48,0,9.95.0-release.0
Pengguna Google,Kenapa fitur terjemahkan dibatasi ?,2,2023-07-31 13:20:58,0,
Pengguna Google,Cocok dah ada bahasa terjemahannya juga,5,2023-07-31 13:17:25,1,
Pengguna Google,Apaan sih ko jadi gw jadi ga bisa bikin akun udh beberapa kali masukin nmr trs katany ga bisa masukin nmr ini tll nyesel dwld,1,2023-07-31 13:17:17,0,10.0.0-release.0
Pengguna Google,Veri goood,5,2023-07-31 13:11:26,0,9.96.0-release.0
Pengguna Google,Bye.. Twitter,1,2023-07-31 13:10:22,1,
Pengguna Google,woi pea napa logo nya malah diganti sih gaenak bgt,2,2023-07-31 13:09:35,1,9.84.1-release.0
Pengguna Google,Kenapa aplikasi gantii logo X ?? Tapi gak gambar burung .....kalau gantii logo lain berarti gak setia itu ... seharusnya setia kan asli logo burung dan disebut TWITTER saja tapi jangan gantii disebut X .... Saya akan hapus akun dluuu ...good byee 🙏🙏🙏 krn ini sayang sudah gantii aplikasi itu,1,2023-07-31 13:09:11,12,10.0.0-release.0
Pengguna Google,X wow mantap,5,2023-07-31 13:07:38,0,10.0.0-release.0
Pengguna Google,EDIT JADI BINTANG 1 JJAAA,1,2023-07-31 13:00:30,0,6.14.0
Pengguna Google,Spam rating bintang 1 gak sihh AYOK GUYS SPAM BINTANG 1 BIAR APLIKASI NYA MAKIN BAGUS HAHAH,1,2023-07-31 12:56:27,0,
Pengguna Google,"Aplikasi payah, lumayan memuak kan",2,2023-07-31 12:56:24,0,9.25.0-release.0
Pengguna Google,B aja,3,2023-07-31 12:54:09,0,9.91.0-release.0
Pengguna Google,Twitter kenapa logo mu berubah😭😭 ke mana perginya burung biru kuuu. gue suka aplikasi nya tapiii kenapa skrng bnyk berubah😭😭,4,2023-07-31 12:54:01,0,
Pengguna Google,ternyata ganti logo anyinggg,3,2023-07-31 12:53:36,0,9.94.0-release.0
Pengguna Google,kaget pas buka tandanya X,5,2023-07-31 12:50:35,0,10.0.0-release.0
Pengguna Google,I hate x,1,2023-07-31 12:50:25,0,10.0.0-release.0
Pengguna Google,Saya kemarin sudah bisa masuk dan upload kegiatan saya di Twitter dan posting dan follow orang Korea aktor dan boybandnya apa ada chinanya juga? Sekarang tampilannya Twitter sangat bagus dan trendi modern 🔥🥳👏,5,2023-07-31 12:40:53,28,10.0.0-release.0
Pengguna Google,versi dulu lebih baik dari yang saat ini,2,2023-07-31 12:39:32,0,10.0.0-release.0
Pengguna Google,aplikasi sangat membantu,5,2023-07-31 12:36:46,0,
Pengguna Google,KEMBALIKAN BURUNG KECILKU DULUU,1,2023-07-31 12:34:53,1,9.83.0-release.0
Pengguna Google,in the update now it's even worse 👎,1,2023-07-31 12:33:56,0,
Pengguna Google,🙏,1,2023-07-31 12:33:40,0,
Pengguna Google,Habis di install gabisa di buka sama sekali ... Tolol,2,2023-07-31 12:30:53,0,9.2.0-release.00
Pengguna Google,Woe,5,2023-07-31 12:30:32,0,9.83.0-release.0
Pengguna Google,Burik nyusahin orang aja lu,1,2023-07-31 12:20:32,0,10.0.0-release.0
Pengguna Google,Jeleg,1,2023-07-31 12:19:47,0,9.89.0-release.1
Pengguna Google,"it's already good, the Twitter logo is a picture of a bird and the color is blue, why change it to X 😠😠 i dont accept!!",1,2023-07-31 12:11:35,1,
Pengguna Google,"Gak suka aja, sama kebijakan sekarang lebih membatasi dalam segala hal, sehingga menyulit kami dalam berekspresi",1,2023-07-31 12:10:26,0,10.0.0-release.0
Pengguna Google,Logonya butut,2,2023-07-31 12:09:55,0,10.0.0-release.0
Pengguna Google,Serba terbatas sekarang... Banyak berbayar.. Tidak nyaman lagi pakai aplikasi ini,1,2023-07-31 12:09:31,0,
Pengguna Google,👎,1,2023-07-31 12:03:49,0,9.92.0-release.0
Pengguna Google,Berharap agar Twitter bisa kyk dulu ngapain harus berbayar Elon musk lu udh kaya,1,2023-07-31 12:03:45,0,
Pengguna Google,Mantap,5,2023-07-31 12:03:37,0,10.0.0-release.0
Pengguna Google,G jelas,1,2023-07-31 11:58:39,0,10.0.0-release.0
Pengguna Google,So good,1,2023-07-31 11:58:15,8,9.22.0-release.0
Pengguna Google,Suka sekali,5,2023-07-31 11:53:34,0,
Pengguna Google,"Twitter aneh, mana ini update sendiri lagi bisa ngga kembaliin versi yg lama aja",1,2023-07-31 11:52:53,0,9.88.0-release.0
Pengguna Google,Terlalu banyak persaratan,1,2023-07-31 11:46:25,0,
Pengguna Google,Kadang' sering lag jika mau memutar vidio,1,2023-07-31 11:43:22,0,
Pengguna Google,info nya jadi jahai maseh,1,2023-07-31 11:42:39,0,9.95.0-release.0
Pengguna Google,"X hub, Xhentai, XXXTENTACION",1,2023-07-31 11:42:22,1,9.21.0-release.0
Pengguna Google,"Aplikasi makin ngaco , Elon elon",1,2023-07-31 11:41:14,0,
Pengguna Google,Gk bisa di buka kenapa ya keluar sendiri terus,1,2023-07-31 11:37:24,0,7.78.0-release.26
Pengguna Google,gasuka update twitter semenjak dipegang elon!,1,2023-07-31 11:34:30,1,9.95.0-release.0
Pengguna Google,"twitter sekarang jeleekkk bangeeetttt, akun baik² aja di suspend, gajelas lo tol",1,2023-07-31 11:34:00,1,10.0.0-release.0
Pengguna Google,Jelek jelek.....,1,2023-07-31 11:27:57,0,9.65.1-release.0
Pengguna Google,"SEMAKIN CACAT,AKUN GUA KENA SUSPEND PADAHAL GA NGAPA""IN...",1,2023-07-31 11:24:25,0,9.50.0-release.0
Pengguna Google,Kecewa,1,2023-07-31 11:23:42,0,
Pengguna Google,akun saya di blokir tolong dong di perbaiki masa tidak ada keslahan akun saya di block,5,2023-07-31 11:22:39,0,
Pengguna Google,Kembalikan logo Twitter yang lama,1,2023-07-31 11:21:45,0,10.0.0-release.0
Pengguna Google,"Elon musk yg niat lah masa jadi berbayar,Elon musk ngebet kaya kah? LoL",1,2023-07-31 11:17:31,0,
Pengguna Google,Sampahhhh!!!! Akun di kunci semenjak update!!!!!,1,2023-07-31 11:16:38,0,10.0.0-release.0
Pengguna Google,cocok buat nonton skidipapap,5,2023-07-31 11:16:16,0,9.98.0-release.0
Pengguna Google,Not recommended,1,2023-07-31 11:16:14,0,
Pengguna Google,jeleq,1,2023-07-31 11:07:50,0,10.0.0-release.0
Pengguna Google,fitur gila,1,2023-07-31 11:07:01,0,10.0.0-release.0
Pengguna Google,apaansi twitter logo ny berubah mls mna dilimit gabisa baca au banyak ga like bintang 1 😏,1,2023-07-31 11:02:16,1,10.0.0-release.0
Pengguna Google,"Twitter kenapa logonya di ubah sii, balikin ke blubird lgi!!!",1,2023-07-31 10:41:25,1,9.98.0-release.0
Pengguna Google,apsih mau ganti username aja g bisa,1,2023-07-31 10:38:32,0,10.0.0-release.0
Pengguna Google,Amazing,5,2023-07-31 10:34:11,0,10.0.0-release.0
Pengguna Google,JELEK BANGET JADI X,1,2023-07-31 10:31:55,0,10.0.0-release.0
Pengguna Google,This app is getting worse day by day,1,2023-07-31 10:29:24,0,
Pengguna Google,Pindah haluan aja lah,1,2023-07-31 10:29:00,0,
Pengguna Google,"Setelah di update bukannya makin bagus tapi malah semakin jelek, udah gitu skrng ada fitur langganan berbayar. Tanpa sebab twitter saya di tangguhkah",3,2023-07-31 10:28:06,0,9.42.0-release.0
Pengguna Google,Mantap,4,2023-07-31 10:27:53,0,
Pengguna Google,Kenapa jadi X wir,2,2023-07-31 10:25:34,0,10.0.0-release.0
Pengguna Google,gatau dah,1,2023-07-31 10:23:57,0,10.0.0-release.0
Pengguna Google,"Gua delete,makin parah Kalo bisa gak di kasih bintang,ini karna di harusin ajaa",1,2023-07-31 10:23:03,0,8.14.0-release.00
Pengguna Google,Sangat baik aplikasinya,4,2023-07-31 10:20:39,0,10.0.0-release.0
Pengguna Google,Keren,5,2023-07-31 10:14:07,0,10.0.0-release.0
Pengguna Google,"Bad, stolen logo",1,2023-07-31 10:08:08,0,
Pengguna Google,Good ☕,1,2023-07-31 10:03:44,0,10.0.0-release.0
Pengguna Google,"waktu mau daftar gmail si dah lancar, cuma wktu msukin nomer HP slalu ada notifikasi 'saya tdk bisa memasukan nomer HP ini' kenapa yaa?, pdhl udh nyobain nomer HP ibu saya juga ttp sama",1,2023-07-31 09:53:42,0,
Pengguna Google,Twitter mengalami kemunduran sejak dipegang Mas Elon,1,2023-07-31 09:50:34,1,
Pengguna Google,Updatean Xwontol,1,2023-07-31 09:42:07,0,10.0.0-release.0
Pengguna Google,kok x hedeh,1,2023-07-31 09:40:53,0,9.98.0-release.0
Pengguna Google,Ini knp kok abis diperbarui ga bisa dbuka,2,2023-07-31 09:38:37,0,10.0.0-release.0
Pengguna Google,"Kecewa sekali twitter sangat bersejarah, sekrng malah diganti nama dan logo pengembang yang baru sangat buruk. Serta fitur nya semakin aneh karena iklan dimana mana padahal saya tida memfollow akun tsb. Bad quality kangen twitter dulu. 😩",1,2023-07-31 09:23:56,1,
Pengguna Google,Jelek,1,2023-07-31 09:09:58,0,
Pengguna Google,Bolak balik suruh ganti password mulu. Gk jelas,2,2023-07-31 09:06:27,0,10.0.0-release.0
Pengguna Google,Gk bisa login apaaan ini tolong dahhhh,1,2023-07-31 09:05:49,0,
Pengguna Google,"I hate you, Elon Musk! 👎🏻👎🏻👎🏻",1,2023-07-31 09:04:39,0,10.0.0-release.0
Pengguna Google,Gjelas,1,2023-07-31 08:56:45,0,10.0.0-release.0
Pengguna Google,jadi jelek,1,2023-07-31 08:50:52,0,
Pengguna Google,Twitter nya error,2,2023-07-31 08:49:20,0,10.0.0-release.0
Pengguna Google,Logo tuiter,5,2023-07-31 08:43:56,0,10.0.0-release.0
Pengguna Google,Verifikasi nomor sms nya mana anj,5,2023-07-31 08:43:05,1,10.0.0-release.0
Pengguna Google,Tolong jangan di update🙏,1,2023-07-31 08:35:25,0,9.98.0-release.0
Pengguna Google,Aku suka bgt,5,2023-07-31 08:32:08,0,10.0.0-release.0
Pengguna Google,elon musk kaga jelas,1,2023-07-31 08:29:37,0,10.0.0-release.0
Pengguna Google,Keren sekali,5,2023-07-31 08:29:22,0,9.96.0-release.0
Pengguna Google,Ini aplikasi tempat trending kejadian dunia oke,5,2023-07-31 08:29:22,0,10.0.0-release.0
Pengguna Google,"Swru bangettt sihhh twiter inii, selain bisa curhat, bisa nyari duit juga lohhh",5,2023-07-31 08:29:04,0,
Pengguna Google,Makin baik aj app nya,5,2023-07-31 08:28:26,0,
Pengguna Google,Aplikasi twitter sangat bagus. Dr dlu sampek sekarang aplikasi ter god,5,2023-07-31 08:27:05,0,
Pengguna Google,Masih banyak kekurangan,4,2023-07-31 08:24:51,0,8.77.0-release.00
Pengguna Google,Mantap dan sangat bermanfaat,5,2023-07-31 08:22:29,0,10.0.0-release.0
Pengguna Google,twiter aplikasi yang sangat bagus..,5,2023-07-31 08:22:09,0,
Pengguna Google,Aplikasi ini sangat bagus sekali,5,2023-07-31 08:20:56,0,10.0.0-release.0
Pengguna Google,Very good...suka banget pakai twitter .aplikasi zaman AKu sekolah . Banyak fitur2 .rekomended,5,2023-07-31 08:20:16,4,
Pengguna Google,Aplikasi ini sangat bagus memudahkan kita mendapatkan informasi,5,2023-07-31 08:19:21,0,10.0.0-release.0
Pengguna Google,Nice,5,2023-07-31 08:19:16,0,
Pengguna Google,Bagusss,5,2023-07-31 08:18:52,0,
Pengguna Google,Nice,5,2023-07-31 08:18:46,0,10.0.0-release.0
Pengguna Google,Good apk. Fitur makin ajib,5,2023-07-31 08:17:52,0,
Pengguna Google,Aplikasi the best👍,5,2023-07-31 08:17:41,0,
Pengguna Google,Sangat mendukung sinyal cepat bagus.,5,2023-07-31 08:17:37,0,
Pengguna Google,aplikasi sangat bagus dan bermanfaat,5,2023-07-31 08:17:28,0,10.0.0-release.0
Pengguna Google,Saya senang menggunakan aplikasi twitter ini karena dari aplikasi ini saya bisa mengutarakan isi hati saya di aplikasi twitter ini juga banyak informasi informasi terdepan tentang dunia luar pokoknya keren dehh😍👏,5,2023-07-31 08:17:17,0,
Pengguna Google,Apliksi nagus,5,2023-07-31 08:17:17,0,
Pengguna Google,VERY GOOD,5,2023-07-31 08:16:56,0,10.0.0-release.0
Pengguna Google,"Aplikasi yang sangat bagusss,, rekomendasi banget 🥰",5,2023-07-31 08:16:53,0,
Pengguna Google,Sangat Bagus,5,2023-07-31 08:16:18,0,
Pengguna Google,Aplikasi yang sangat bagus dan recommended,5,2023-07-31 08:16:16,0,
Pengguna Google,Baguss bgt sangat membantu,5,2023-07-31 08:16:04,0,9.91.0-release.0
Pengguna Google,Aplikasi sangat bagus untuk sosial media,5,2023-07-31 08:15:57,0,
Pengguna Google,"I don't know why, after changing Twitter, there are always errors, even though the network is very stable here in Korea....",1,2023-07-31 08:12:26,1,
Pengguna Google,"Nice apps, 1 star for you.",1,2023-07-31 08:04:56,1,10.0.0-release.0
Pengguna Google,Sangat2 rumit untuk daftar,1,2023-07-31 08:03:57,0,
Pengguna Google,"Hate X, love Twitter",1,2023-07-31 07:58:04,47,9.98.0-release.0
Pengguna Google,Apk tolol ngk jelas login aja ngk bisa,1,2023-07-31 07:48:32,1,10.0.0-release.0
Pengguna Google,JELEK,1,2023-07-31 07:45:51,0,
Pengguna Google,Gabud ikut ikut,1,2023-07-31 07:45:36,0,
Pengguna Google,Gak suka gua sama ni apk,1,2023-07-31 07:42:12,0,
Pengguna Google,x is bad,1,2023-07-31 07:40:41,0,8.46.0-release.00
Pengguna Google,Sejauh ini cukup memuaskan.,1,2023-07-31 07:40:10,0,9.94.0-release.0
Pengguna Google,Aku kecowaa,1,2023-07-31 07:38:12,0,10.0.0-release.0
Pengguna Google,kenapa pas register ga bisa bisa tolong di perbaiki,1,2023-07-31 07:29:24,0,
Pengguna Google,Banyak bokep,1,2023-07-31 07:27:12,0,
Pengguna Google,Kok jadi x logonya,4,2023-07-31 07:26:10,1,10.0.0-release.0
Pengguna Google,Selamat tinggal blue bird🕊️,4,2023-07-31 07:08:37,0,
Pengguna Google,Twitter it's not the same anymore...,1,2023-07-31 07:06:47,0,100.0.0
Pengguna Google,X maksut???,3,2023-07-31 07:04:57,0,10.0.0-release.0
Pengguna Google,terlalu sensitif,1,2023-07-31 07:04:32,0,10.0.0-release.0
Pengguna Google,😭,1,2023-07-31 06:56:56,0,10.0.0-release.0
Pengguna Google,Hei kembalikan Twitter seperti dulu lagi!,1,2023-07-31 06:54:39,0,9.95.0-release.0
Pengguna Google,"Makin kesini makin kurang nyaman kalo pakai Twitter, jadi aku uninstall aja",1,2023-07-31 06:49:42,0,10.0.0-release.0
Pengguna Google,"gk suka sma logo barunya, tapi gua blm update sih jdi gpp.",2,2023-07-31 06:41:38,0,10.0.0-release.0
Pengguna Google,jlek,1,2023-07-31 06:39:12,0,10.0.0-release.0
Pengguna Google,Sejak twitter dikomersialkan dan usernya dijadikan alat jual beli. Saya berlalih menggunakan yang lain seperti bluesky buatan si pencipta twitter.,1,2023-07-31 06:37:34,0,
Pengguna Google,MENDING U DIEM AJA DEH LON ELON,1,2023-07-31 06:35:49,0,10.0.0-release.0
Pengguna Google,The rest is just memory,5,2023-07-31 06:32:21,0,8.92.0-release.00
Pengguna Google,Akun mama ku tersuspen dengan sebab yang tidak jelas.,1,2023-07-31 06:30:00,0,10.0.0-release.0
Pengguna Google,Bagus banget,5,2023-07-31 06:28:44,0,
Pengguna Google,Jgn pakai apk ngeselin,1,2023-07-31 06:27:35,0,8.96.0-release.00
Pengguna Google,Kenapa foto profil dan foto latar belakang Twitter aq hilang. Dasar developer bluk 😝😝😝😝😝😝😝😝,1,2023-07-31 06:17:47,0,10.0.0-release.0
Pengguna Google,Aplikasi ini bagus sekali cocok untuk pencoli handal mencari bahan👍🏻 (Saya bukan pengocok handal),1,2023-07-31 06:14:02,1,10.0.0-release.0
Pengguna Google,"Ga jelas banget aplikasi nya, sgala ubah logo sama nama Twitter jadi X doang.. sumpah makin ksini Twitter jadi ga asik kek dlu lagi!!!!",1,2023-07-31 06:13:44,0,
Pengguna Google,Twit sekarang gk se bagus twit dlu😞😒,1,2023-07-31 06:05:45,0,10.0.0-release.0
Pengguna Google,Ada 18+ ngga,5,2023-07-31 06:04:01,0,
Pengguna Google,sudah tidak seru lagi,1,2023-07-31 06:02:05,0,
Pengguna Google,Rebranding malah kurang nyaman,1,2023-07-31 06:00:24,0,9.96.0-release.0
Pengguna Google,Kebijakan baru membuat keterbatasan ekspresi,1,2023-07-31 06:00:17,0,
Pengguna Google,"Bring back the blue bird, the way you change it to X is the most stupidest thing i've ever see",1,2023-07-31 05:55:00,0,9.95.0-release.0
Pengguna Google,Sangat senang,5,2023-07-31 05:53:40,0,
Pengguna Google,Very Good 👍👍👍👍,5,2023-07-31 05:53:17,0,10.0.0-release.0
Pengguna Google,Apaan coba yang punya aplikasi makin ga jelas,1,2023-07-31 05:51:00,0,9.87.0-release.0
Pengguna Google,Mantap,5,2023-07-31 05:50:55,0,9.98.0-release.0
Pengguna Google,Udah males,1,2023-07-31 05:41:06,0,
Pengguna Google,Jelek lo jelek bener-bener jelek. Males gua ama lo,2,2023-07-31 05:40:39,0,9.83.0-release.0
Pengguna Google,love X,5,2023-07-31 05:32:53,0,9.98.0-release.0
Pengguna Google,Bukan semakin baik malah semakin buruk,1,2023-07-31 05:32:50,0,9.98.0-release.0
Pengguna Google,Aplikasi sangat bermanfaat,5,2023-07-31 05:25:25,0,
Pengguna Google,Twitter 4ever,5,2023-07-31 05:24:30,0,10.0.0-release.0
Pengguna Google,Sangat bagus,5,2023-07-31 05:20:57,0,9.27.0-release.0
Pengguna Google,Tak seindah dulu,1,2023-07-31 05:19:13,0,9.13.0-release.00
Pengguna Google,jelek,1,2023-07-31 05:11:53,0,
Pengguna Google,Aplikasi ini sangat bagus dan nga ada kendala sangat membantu,5,2023-07-31 05:09:12,0,10.0.0-release.0
Pengguna Google,"Sejauh ini twitter menjadi sosmed yg bisa mengekspresikan dirinya sendiri. Kayak curhat/sekedar berinteraksi dengan orang lain. Tp akhir"" Ini kalo buka twitter orang, mau baca reply pun harus melewati ""pasar dagangan"" Dulu. Terus sekarang malah semakin di update semakin banyak fitur yang nggak bagus dan nggak nyaman. Yg tadinya bintang 5 jadi bintang ½ kalo bisa.",1,2023-07-31 05:08:27,1,9.98.0-release.0
Pengguna Google,Sangat kecewa dg Twitter enggak asik Lg 😡,1,2023-07-31 05:05:51,0,10.0.0-release.0
Pengguna Google,X gak asik,1,2023-07-31 04:51:38,0,9.48.0-release.0
Pengguna Google,melon busuk,1,2023-07-31 04:44:30,0,9.96.0-release.0
Pengguna Google,Pler,1,2023-07-31 04:43:32,0,
Pengguna Google,"with new Twitter policies that users can't understand, Twitter instead suspends them, and it doesn't explain what violations have been committed by users,... I sent an appeal but they were still ignored... finally I'm sorry I uninstalled this application ....",1,2023-07-31 04:33:35,0,10.0.0-release.0
Pengguna Google,Buka video susah banget padahal internet lancar,1,2023-07-31 04:30:25,0,9.98.0-release.0
Pengguna Google,Logo twiter ganti?,1,2023-07-31 04:21:48,0,10.0.0-release.0
Pengguna Google,I don't know...,3,2023-07-31 04:14:25,0,9.97.0-release.0
Pengguna Google,Kalo make twitt ada batasan nya,4,2023-07-31 04:07:16,0,9.98.0-release.0
Pengguna Google,Tolong untuk Twitter untuk mengikuti seseorang tidak bisa diikuti terus ada kalimat akun Twitter Anda sedang ditangguhkan tolong untuk memperbaiki secepatnya mungkin,1,2023-07-31 04:01:06,0,10.0.0-release.0
Pengguna Google,Logo nya ganti aja jadi burung jangan X jelek banget anyingg gak suka ngeliat nya sat,3,2023-07-31 03:59:10,0,
Pengguna Google,Makin kesini makin ngaco,1,2023-07-31 03:56:30,0,10.0.0-release.0
Pengguna Google,Suwek bgt,1,2023-07-31 03:49:43,0,9.98.0-release.0
Pengguna Google,Aplikasi Toxic + Kumpulan orang Sange,1,2023-07-31 03:47:26,0,
Pengguna Google,kangen twitter :(,3,2023-07-31 03:42:38,0,9.95.0-release.0
Pengguna Google,Malah jadi berbayar,1,2023-07-31 03:42:34,0,
Pengguna Google,"Ancur banget udah seminngu daftar No tidak didaftarkan ,erorlah parah banget",1,2023-07-31 03:33:57,0,10.0.0-release.0
Pengguna Google,Bagus,2,2023-07-31 03:32:33,0,10.0.0-release.0
Pengguna Google,Gabisa masuk semenjak update.,1,2023-07-31 03:30:01,0,10.0.0-release.0
Pengguna Google,Sekarang tidak bisa tampilkan twit paling rame dulu ya.,3,2023-07-31 03:27:54,7,8.85.0-release.00
Pengguna Google,makin tidak memuaskan,1,2023-07-31 03:27:32,0,4.1.10L
Pengguna Google,"Semenjak berubah nama menjadi X, kurang suka maaf bintangnya turun jadi 3",3,2023-07-31 03:27:21,0,10.0.0-release.0
Pengguna Google,Makin gajelas,1,2023-07-31 03:23:22,0,9.98.0-release.0
Pengguna Google,Jelek twitter yg sekarang,1,2023-07-31 03:21:26,0,10.0.0-release.0
Pengguna Google,Ga jelas Elon knt*,1,2023-07-31 03:12:24,0,
Pengguna Google,Tidak kaya biasa nya,1,2023-07-31 03:10:01,0,10.0.0-release.0
Pengguna Google,Elon musk menghilangkan sejarah twitter,1,2023-07-31 03:09:04,0,9.97.0-release.0
Pengguna Google,Gak se asik dulu,1,2023-07-31 03:03:48,0,
Pengguna Google,"Saya pernh kehilangan akun saya, stelh saya coba masuk sampai skrg tidak bisa",1,2023-07-31 02:56:12,0,10.0.0-release.0
Pengguna Google,Susah dowload video,5,2023-07-31 02:55:41,0,10.0.0-release.0
Pengguna Google,Jauh banget yang awal nya t jadi x🤣,4,2023-07-31 02:51:11,0,9.68.1-release.0
Pengguna Google,modal kuota oh yeah🤠🤟!,5,2023-07-31 02:45:03,0,9.95.0-release.0
Pengguna Google,Perbanyak Link Bokep'a,4,2023-07-31 02:35:40,0,9.98.0-release.0
Pengguna Google,Baik,5,2023-07-31 02:35:21,0,10.0.0-release.0
Pengguna Google,"ga bisa di buka tw nya, udh di unistall trus di donwload lgi ttp sama ga bisa jg",1,2023-07-31 02:34:02,0,10.0.0-release.0
Pengguna Google,Elon fetish huruf X,2,2023-07-31 02:31:16,0,9.98.0-release.0
Pengguna Google,"Logo baru g bagus, banyak aturan baru yg menyulitkan pengguna contohnya: limit DM",2,2023-07-31 02:30:31,1,10.0.0-release.0
Pengguna Google,logo nya jadi x😔,2,2023-07-31 02:21:16,0,10.0.0-release.0
